,Date,User,Tweet
637,2020-03-06 14:01:20+00:00,ZARA,"The Spring Summer 2020 Active Utility Capsule presents modern pieces of smart wardrobe staples in an easy to wear palette of navy, beige and white, that combine easy sophistication 
and function https://t.co/ttG2Sk3yRr https://t.co/rd9aDXgFsH"
638,2020-03-06 11:51:08+00:00,ZARA,Modern pieces of smart wardrobe staples | Active utility capsule https://t.co/ttG2Sk3yRr https://t.co/5R4mKvhsmW
639,2020-03-04 14:43:15+00:00,ZARA,"As Spring is around the corner, find your perfect bag with fresh prints and vivid colors https://t.co/PlASC30ycp https://t.co/wZSr7MjgPW"
640,2020-03-04 09:00:15+00:00,ZARA,"These sandals are made for special occasions! Add comfort to your formal looks with details as satin fabrics 
https://t.co/lU77PyQ1ys https://t.co/SSfZd9wXIV"
641,2020-02-28 18:00:43+00:00,ZARA,Refined silhouettes and fluid shapes to transport you back in time to the 70's https://t.co/w2P2R7NuhI https://t.co/NyA8Z3QdFR
642,2020-02-28 14:01:17+00:00,ZARA,Take a look to the nostalgic 70's trends in the latest Woman editorial https://t.co/w2P2R7NuhI https://t.co/Ak4QZf8f0Z
643,2020-02-28 09:00:10+00:00,ZARA,Updated retro tailoring through 1970's style. New Woman editorial https://t.co/w2P2R7NuhI https://t.co/7CUw9f7ox0
644,2020-02-27 17:59:23+00:00,ZARA,"Clean silhouettes, monochromatic tones are just some of the ways to express a toned down aesthetic https://t.co/3mCV9ZSpT1 https://t.co/BPBoHYfVNx"
645,2020-02-27 14:00:28+00:00,ZARA,Minimalism relies on understated and subtle details and makes a quiet but powerful statement https://t.co/3mCV9ZSpT1 https://t.co/sweXuE1TLV
646,2020-02-27 09:34:21+00:00,ZARA,Minimalism relies on understated and subtle details and makes a quiet but powerful statement https://t.co/3mCV9ZSpT1 https://t.co/0kY2kiqvb9
647,2020-02-26 18:00:28+00:00,ZARA,New Kids edit: a minimalist approach to utility through denim https://t.co/6KP88pJjsN https://t.co/vKSjSk1d8f
648,2020-02-26 14:00:16+00:00,ZARA,Denim is upgraded with sophisticated pieces easy-to-combine with neutral and soft tones https://t.co/6KP88pJjsN https://t.co/CTbuaNy2mi
649,2020-02-26 09:13:08+00:00,ZARA,New Kids edit: a minimalist approach to utility through denim https://t.co/6KP88pJjsN https://t.co/cQIQCSPBKu
650,2020-02-21 18:00:12+00:00,ZARA,"Welcome to earth tones &amp; vibrant hues, ready to wear 
https://t.co/zldJzSG8bB https://t.co/YTxQ5iXlbg"
651,2020-02-21 14:00:16+00:00,ZARA,"Neon tones are a bold fashion choice, TRENDY &amp; FUN.
https://t.co/zldJzSG8bB https://t.co/uiESq8vmNb"
652,2020-02-21 09:00:07+00:00,ZARA,Finding Neon | Discover our new season’s trend for kids. Welcome Spring with natural colors embraced by bright neons https://t.co/zldJzSG8bB https://t.co/zGwW5fOS7e
653,2020-02-20 18:00:33+00:00,ZARA,"No fashion dictates, no borders is the essence of 2020 allure https://t.co/qaaguUxb4F https://t.co/fgaJgmax1W"
654,2020-02-20 14:00:33+00:00,ZARA,"No fashion dictates, no borders is the essence of 2020 allure  https://t.co/qaaguUxb4F https://t.co/YpkLx766Yi"
655,2020-02-20 09:33:10+00:00,ZARA,"An expression of the individual freedom to build one’s personality picking garments and accessories from different styles, times and places https://t.co/qaaguUxb4F https://t.co/eTTxA4Ufkg"
656,2020-02-13 18:00:39+00:00,ZARA,"The selection is focused on flower and animal prints, bright colors... Let's go out! https://t.co/DDOBix642I https://t.co/PnO0VzLhOU"
657,2020-02-13 14:00:27+00:00,ZARA,"This is a Summer call: selection is focused on mini dresses, tops with statement sleeves.
https://t.co/DDOBix642I https://t.co/RLaTLvwL3E"
658,2020-02-13 09:00:44+00:00,ZARA,The new Woman collection brings you summer vibes https://t.co/DDOBix642I https://t.co/KyiL48spjb
659,2020-02-11 18:00:44+00:00,ZARA,THE GALLERY | New woman edit https://t.co/nuI9JBqJEO https://t.co/9kwcLkcMO4
660,2020-02-11 14:01:07+00:00,ZARA,Discover the key pieces of the season in the latest woman's editorial  https://t.co/LgHdoiHiNh https://t.co/wrN0AcYA9o
661,2020-02-11 09:00:11+00:00,ZARA,Minimalist spirit of the 90's reaches its highest level through the woman collection https://t.co/nuI9JBqJEO https://t.co/8TK9B8RpAf
662,2020-02-08 17:59:07+00:00,ZARA,"SUNGLASSES. Our new shades are made of acetate.  
High quality. Stronger. More durable. A timeless statement to any look https://t.co/x016nGhg2w https://t.co/St7pVeT97m"
663,2020-02-08 14:01:08+00:00,ZARA,"Discover our new sunglasses made of acetate. 
A timeless statement to any look https://t.co/x016nGhg2w https://t.co/CGNas0hvQu"
664,2020-02-08 09:00:17+00:00,ZARA,"SUNGLASSES. Our new shades are made of acetate.  
High quality. Stronger. More durable. A timeless statement to any look https://t.co/x016nGhg2w https://t.co/RbuBJ2cCVR"
665,2020-02-07 19:00:11+00:00,ZARA,"Customize your garment. Your creativity matters. 
Expression of your personality, emotions or ideas.
Edited collection made with ecologically grown cotton. 
https://t.co/slhsl3u0vv https://t.co/7JFx4jTeSU"
666,2020-02-07 15:58:29+00:00,ZARA,"Zara Edited | Customize your garment
Edited collection made with ecologically grown cotton.
Ecologically grown cotton is produced using natural fertilisers and pesticides. https://t.co/slhsl3u0vv https://t.co/G9OwLJXt0Q"
667,2020-02-07 13:00:14+00:00,ZARA,"Zara Edited for Kids! Customize your garment. 
Expression of your personality, emotions or ideas.
https://t.co/slhsl3u0vv https://t.co/itgUSZNKt3"
668,2020-02-06 18:00:46+00:00,ZARA,"Zara Man and the Estate of Eduardo Chillida collaborate on a capsule collection that celebrates the artist work, specifically highlighting Chillida’s series of etchings https://t.co/RdWB7SemLp https://t.co/Sp1qCGoKdR"
669,2020-02-06 14:00:20+00:00,ZARA,New collaboration with the Estate of Eduardo Chillida highlighting its series of etchings https://t.co/RdWB7SemLp https://t.co/TEF6cu7rSg
670,2020-02-06 09:41:23+00:00,ZARA,"Zara Man and the Estate of Eduardo Chillida collaborate on a capsule collection that celebrates the artist work, specifically highlighting Chillida’s series of etchings https://t.co/RdWB7SemLp https://t.co/K37hfnxSNW"
671,2020-02-04 18:00:35+00:00,ZARA,"AWAKENING 
Fine Knitwear collection. Key transitional pieces
https://t.co/n34bar3onL https://t.co/EYfkJmaH9u"
672,2020-02-04 10:06:37+00:00,ZARA,"AWAKENING 
Fine Knitwear collection. Key transitional pieces 
https://t.co/n34bar3onL https://t.co/XY3odJHOuQ"
673,2020-02-03 18:00:26+00:00,ZARA,"A lace-up styling will add a new detail to your ankle boots. This is #zaranewin
https://t.co/NG9Fgz0FE6 https://t.co/Jp1qbJ1gvY"
674,2020-02-03 14:00:40+00:00,ZARA,"Boots evolve into modern looks with heavy lug soles. This is #zaranewin
https://t.co/OXdbWXxUeD https://t.co/VpxAsAKpE8"
675,2020-02-03 09:15:54+00:00,ZARA,"The chelsea boot evolve with lifted and lug soles. This is #zaranewin 
https://t.co/Pb6d9Srbed https://t.co/hK1RnPo1gk"
676,2020-01-31 17:58:11+00:00,ZARA,The shirt is elevated this season with new shapes and colors https://t.co/YY2fcIKvmA https://t.co/i3TWa5PzXj
677,2020-01-31 14:00:29+00:00,ZARA,Our latest arrivals this week have new prints to step into February in style https://t.co/dc4ZtzXJ1g https://t.co/PgFjYwTr5y
678,2020-01-31 08:00:23+00:00,ZARA,Create a dramatic effect with contemporary ruffles https://t.co/w3qgP4ZH8n https://t.co/OAgjJ8fJHt
679,2020-01-29 18:00:12+00:00,ZARA,New Disney Stories Collection. Dress featuring a print with original files from the Disney film Bambi https://t.co/y7kgeaecTB https://t.co/7NEBHMbt18
680,2020-01-29 14:00:20+00:00,ZARA,New Disney Stories Collection. T-shirt featuring a print with original files from the Disney film Peter Pan https://t.co/4AymgKTAlC https://t.co/Pznrau0tCe
681,2020-01-29 08:31:39+00:00,ZARA,Discover our new Disney Stories Collection featuring prints with original files from Disney films https://t.co/sclEQH6jmn https://t.co/3nGohn096C
682,2020-01-24 19:00:18+00:00,ZARA,Discover this week the latest pieces from our Spring Summer collection https://t.co/XhmrSSt3CI https://t.co/rEFWOgp8nT
683,2020-01-24 15:00:41+00:00,ZARA,This is #zaranewin | Selected pieces with new pictures curated for you https://t.co/XhmrSSt3CI https://t.co/JsZBsnIUx7
684,2020-01-24 11:34:02+00:00,ZARA,Discover this week the latest pieces from our Spring Summer collection #zaranewin #zarawoman https://t.co/XhmrSSKEug https://t.co/JHxfF9a25A
685,2020-01-23 19:01:01+00:00,ZARA,"Discover Spring Summer 2020 new collection 
https://t.co/GQBwN4Q9Gk https://t.co/52btboBVbw"
686,2020-01-23 15:00:46+00:00,ZARA,"Discover Spring Summer 2020 new collection 
https://t.co/ZQZU9ZPCkQ https://t.co/ZAFgr2Lq3m"
687,2020-01-23 12:11:52+00:00,ZARA,"Discover Spring Summer 2020 new collection 
https://t.co/XhmrSSt3CI https://t.co/5ZgQqTCr3e"
688,2020-01-17 18:01:06+00:00,ZARA,"This is zaranewin | Discover our latest arrivals
https://t.co/JjRyFU3CDZ https://t.co/Apzpwdhmx2"
689,2020-01-17 14:30:08+00:00,ZARA,Discover our new woman collection https://t.co/JjRyFU3CDZ https://t.co/NfKeiUejbW
690,2020-01-17 11:47:05+00:00,ZARA,New in woman | Find out our latest collection https://t.co/JjRyFU3CDZ https://t.co/prVzg7nFwM
691,2020-01-15 18:00:18+00:00,ZARA,Back to basics | The black shopper https://t.co/FqtwzQTnU0 https://t.co/DnrksG1LG6
692,2020-01-15 14:00:14+00:00,ZARA,Discover our latest leather boots https://t.co/2rmSTiliCw https://t.co/9zJJkynVV5
693,2020-01-15 09:00:07+00:00,ZARA,Statement boots from our new collection https://t.co/jORIsJDfXU https://t.co/eOv9Pcqagi
694,2019-12-19 14:00:54+00:00,ZARA,"Check our dresstime cornershop to find some dress up inspiration 
  https://t.co/jzcKEpdJXP https://t.co/AIrHcD1U23"
695,2019-12-19 10:33:01+00:00,ZARA,Dresstime | Bejeweled asymmetric dress  https://t.co/jzcKEpdJXP https://t.co/WN9yhIeDe9
696,2019-12-12 19:00:31+00:00,ZARA,This is #zaranewin | Padded jacket with pockets https://t.co/XhmrSSt3CI https://t.co/KXFW2FcR9l
697,2019-12-12 16:01:09+00:00,ZARA,Take your puffer jacket for cold winter https://t.co/XhmrSSt3CI https://t.co/56ijlHthVk
698,2019-12-12 12:56:11+00:00,ZARA,This is #zaranewin | Padded jacket with pockets https://t.co/XhmrSSt3CI https://t.co/TEGgTVpmYF
699,2019-12-11 18:00:19+00:00,ZARA,"A contemporary nautical collection rooted in warm outerwear and chunky wool knitwear as its core 
https://t.co/ZQZU9ZPCkQ https://t.co/G7a3qOJZSS"
700,2019-12-11 14:00:53+00:00,ZARA,Nautical collection | Knitwear and outerwear new pieces https://t.co/ZQZU9ZPCkQ https://t.co/MQ6drZhHMX
701,2019-12-11 09:38:37+00:00,ZARA,"A contemporary nautical collection rooted in warm outerwear and chunky wool knitwear as its core 
https://t.co/ZQZU9ZPCkQ https://t.co/2ddAjHZ76P"
702,2019-12-10 19:00:11+00:00,ZARA,Quality layers | New Woman editorial https://t.co/KerKCUKwTB https://t.co/fAxrhQWD1O
703,2019-12-10 09:53:53+00:00,ZARA,New Woman editorial | Use tonal accents to invent new looks. https://t.co/KerKCUKwTB https://t.co/iXCBDrzV04
704,2019-12-09 19:00:20+00:00,ZARA,"JOIN LIFE. UPCYCLED OUTERWEAR COLLECTION. Collected plastic is sorted by quality so it can be recycled correctly. PET, the material used in water bottles, is recovered and transformed into upcycled polyester https://t.co/M2fetyNwGx https://t.co/9wf57A0SUI"
705,2019-12-09 17:00:09+00:00,ZARA,JOIN LIFE. UPCYCLED OUTERWEAR COLLECTION. The plastic recovered on beaches and river banks is collected within 50 km of waterways and coastal areas without a formal collection infrastructure in Rivera Maya coast https://t.co/M2fetyNwGx https://t.co/CdHMZJFmbJ
706,2019-12-09 14:55:24+00:00,ZARA,"JOIN LIFE. UPCYCLED OUTERWEAR COLLECTION. This collection is made with recycled polyester and, for the first time, part of this polyester is made from plastic recovered on beaches and river banks.
https://t.co/8kn3q9NMoF https://t.co/zsJXoLIOs3"
707,2019-12-07 18:02:04+00:00,ZARA,New ski collection for Kids https://t.co/g69XeLyIMY https://t.co/OEiRCZOKA7
708,2019-12-07 14:00:46+00:00,ZARA,Call your friends. Let's ski! https://t.co/g69XeLyIMY https://t.co/WQu5qkuhOU
709,2019-12-07 09:00:13+00:00,ZARA,New ski collection for Kids https://t.co/g69XeLyIMY https://t.co/nunEIisCuS
710,2019-12-06 14:02:39+00:00,ZARA,"IMPROBABLE SERIES | ZARA GLITTERY MOOD
It's about joy. Floral eau de parfum. The scent reveals notes of blackcurrant, peony and musk.
It's a modern, vibrant and luminous fragrance 
https://t.co/Nmn6XAbkDc https://t.co/mEVAA3z2lp"
711,2019-12-05 18:00:39+00:00,ZARA,"EDITED | Make it personal
Customize your favourite leather bag with your initials and make it unique https://t.co/zgkEeVIsCB https://t.co/MJuQDq3nra"
712,2019-12-05 14:01:04+00:00,ZARA,"EDITED | Make it personal
Shopper, clutch or crossbody, customize your favourite leather bag and make it yours!  https://t.co/zgkEeVIsCB https://t.co/VrbAQAcSTg"
713,2019-12-02 18:00:18+00:00,ZARA,Warm textured wool coats. New outerwear collection https://t.co/lInewgRL2I https://t.co/3iKT1Ee6A0
714,2019-12-02 15:01:11+00:00,ZARA,Wool coats paired with cable knit sweaters form a sleek silhouette https://t.co/lInewgRL2I https://t.co/Oz1vfI8x9E
715,2019-12-02 12:31:07+00:00,ZARA,Brave the cold winter mornings with our new outerwear collection https://t.co/lInewgRL2I https://t.co/RcTX0hdwzS
716,2019-12-01 18:00:09+00:00,ZARA,"Step by step, layer by layer  https://t.co/Do3PUpk0HC https://t.co/WXxJUPW40T"
717,2019-12-01 13:30:09+00:00,ZARA,Girl in the sky with diamonds https://t.co/XS0vn2XOGm https://t.co/YSFhAzTyjg
718,2019-12-01 09:00:12+00:00,ZARA,Ten thousand ways of wear a puffer jacket https://t.co/Do3PUpk0HC https://t.co/sZ1edZ46Eu
719,2019-11-30 18:00:12+00:00,ZARA,Discover our new outerwear collection for Woman https://t.co/LltXWWDnZv https://t.co/sTCZh6wOGm
720,2019-11-30 14:01:27+00:00,ZARA,Discover our new outerwear collection for Woman https://t.co/dzoNcmMwlk https://t.co/97d2VNJG8B
721,2019-11-30 09:00:10+00:00,ZARA,Discover our new outerwear collection for Woman https://t.co/LltXWWDnZv https://t.co/2r3YsC8WLR
722,2019-11-22 18:00:14+00:00,ZARA,The opulent gold makes a statement for evening parties https://t.co/8ujZ8ZBtQY https://t.co/HUaCVS0tbr
723,2019-11-22 14:00:13+00:00,ZARA,Stay gold this holiday with the right accessories https://t.co/8ujZ8ZBtQY https://t.co/hT2KKxDO58
724,2019-11-22 09:44:38+00:00,ZARA,The sophisticated gold will adds intensity to your evening looks https://t.co/8ujZ8ZBtQY https://t.co/NoLqH9nptC
725,2019-11-21 14:50:12+00:00,ZARA,"JOIN LIFE. RECYCLED DOWN. WARM, LIGHT, BREATHABLE. Feathers are recovered, washed, sorted and tested to ensure they keep the quality https://t.co/F63YxsjPjo https://t.co/eI2OZXIjeH"
726,2019-11-21 09:33:05+00:00,ZARA,JOIN LIFE. RECYCLED DOWN. Recovering feathers and down and giving them a new life https://t.co/F63YxsjPjo https://t.co/EGf8EQwuIO
727,2019-11-20 18:01:01+00:00,ZARA,"ZARA SRPLS | CHPTR 03.
Find all products here https://t.co/6oNysuFcZS https://t.co/MLj0g2ONUY"
728,2019-11-20 14:00:41+00:00,ZARA,"ZARA SRPLS | CHPTR 03.
Find all products here https://t.co/6oNysuFcZS https://t.co/uQB6owE2kx"
729,2019-11-20 09:00:38+00:00,ZARA,"ZARA SRPLS | CHPTR 03.
Find all products here https://t.co/6oNysuFcZS https://t.co/FQH1sY1O2p"
730,2019-11-16 17:00:16+00:00,ZARA,"New Night Collection | The night is young, the time for statement outfits is now https://t.co/Kwge4kGe2L https://t.co/rRhnPL96g5"
731,2019-11-16 12:30:10+00:00,ZARA,"New Night Collection | A slim silhouette, worn with nonchalant ease https://t.co/Kwge4kGe2L https://t.co/LSgJDSHSmG"
732,2019-11-16 09:01:11+00:00,ZARA,New Night Collection | Party nights tinged with the spirit of rock are back https://t.co/Kwge4kGe2L https://t.co/bSEgt5FinH
733,2019-11-15 18:00:38+00:00,ZARA,"Fragance Collection with Jo Malone CBE, Founder of Jo Loves https://t.co/P5sHuxnns2 https://t.co/x3yKJnML4v"
734,2019-11-15 14:27:09+00:00,ZARA,"Zara Emotions Collection by Jo Malone CBE, Founder of Jo Loves. 
The energy that has surrounded this project has been taken from the archive past, present and future of the fashion collections that Zara creates https://t.co/P5sHuxnns2 https://t.co/m0b00D0RH8"
735,2019-11-15 11:43:13+00:00,ZARA,"Zara introduces the Zara Emotions Collection by Jo Malone CBE, Founder of Jo Loves. The Collection consists of eight fragrances | Check country availability https://t.co/P5sHuxnns2 https://t.co/NkttZCOmqV"
736,2019-11-14 17:30:16+00:00,ZARA,A sophisticated approach redefines contemporary jewellery in our latest gold plated sterling silver collection https://t.co/WfXswMyzXZ *Check out country availability https://t.co/hVkXhhA2m6
737,2019-11-14 10:34:08+00:00,ZARA,Refresh your accessories and jewellery this season with our fine collection of gold plated starting silver pieces https://t.co/WfXswMyzXZ *Check out country availability https://t.co/ZlbRUSCLcM
738,2019-11-13 18:00:23+00:00,ZARA,"This is denim | RAW EDGE DENIM JACKET 
https://t.co/btdaNKGz0R https://t.co/2ljnuh95kd"
739,2019-11-13 14:01:17+00:00,ZARA,"This is denim | New man collection 
https://t.co/auHqIKwNrW https://t.co/h97r49CNMF"
740,2019-11-13 09:00:08+00:00,ZARA,"This is denim | RAW EDGE DENIM JACKET 
https://t.co/Lf9L2XoZUE https://t.co/0xx178ETxM"
741,2019-11-12 18:00:20+00:00,ZARA,"This evening season, go bigger with eye-catching details as voluminous bows https://t.co/M9T3EsZt7j https://t.co/5cD77S4Tx7"
742,2019-11-12 14:00:08+00:00,ZARA,Stylish suits are upgraded with delicate fabrics https://t.co/M9T3EsZt7j https://t.co/QebAYARTAz
743,2019-11-12 09:00:18+00:00,ZARA,Good Evening | This collection is full of bright and brilliant shot of energy https://t.co/M9T3EsZt7j https://t.co/yUm2lqvmdV
744,2019-11-11 17:59:07+00:00,ZARA,Party collection for Kids https://t.co/Z3hVcMEYI1 https://t.co/mbcdBw28ES
745,2019-11-10 18:00:14+00:00,ZARA,"The blue collection | Gold leather heeled shoes. Premium leather finishes, Aegean blue soles, and metal insignia https://t.co/hRYITNUbzD https://t.co/Qeb4oka89C"
746,2019-11-10 14:00:13+00:00,ZARA,"The blue collection | Animal print heeled leather boots.  Premium leather finishes, Aegean blue soles and metal insignia  https://t.co/hRYITNUbzD https://t.co/O65iOiaFzn"
747,2019-11-10 09:00:11+00:00,ZARA,"The blue collection | Our premium quality shoes.  Premium leather finishes, Aegean blue soles and metal insignia https://t.co/hRYITNUbzD https://t.co/9i9gfRo75x"
748,2019-11-09 18:00:17+00:00,ZARA,Party revamp! https://t.co/0F6zlEH1p3 https://t.co/VMmzfMuItq
749,2019-11-09 14:01:01+00:00,ZARA,It's Saturday! Get out there and find a reason to wear a party dress https://t.co/0F6zlEH1p3 https://t.co/yr6ilcOwQk
750,2019-11-09 09:00:06+00:00,ZARA,Celebrate yourself this season! https://t.co/0F6zlEH1p3 https://t.co/WHh2FYNpMT
751,2019-11-08 14:00:45+00:00,ZARA,New knitwear presented in a variety of styles and fits https://t.co/9jVCt329Lu https://t.co/fEYuv24X5v
752,2019-11-08 09:00:11+00:00,ZARA,Winter selection of reimagined graphic knitwear https://t.co/9jVCt329Lu https://t.co/sISiPgM8hb
753,2019-11-07 18:00:16+00:00,ZARA,It's party night! Get ready with our latest editorial for woman! https://t.co/1iRpTSpj6k https://t.co/P7mtnKsxzH
754,2019-11-07 14:00:50+00:00,ZARA,Strike a pose! New party editorial https://t.co/1iRpTSpj6k https://t.co/yqJo80dm9Z
755,2019-11-06 18:00:22+00:00,ZARA,"Dress time collection with a romantic feel and vintage-garden looks 
https://t.co/P9E51SInO1 https://t.co/aY6BLVRxJe"
756,2019-11-06 14:00:12+00:00,ZARA,"Vintage prairie looks are key for dress time for Kids. 
https://t.co/P9E51SInO1 https://t.co/F1cEPPpiCJ"
757,2019-11-06 09:00:09+00:00,ZARA,It's dress time! Our new dress collection for kids is full of details like delicate frills on the neck or paisley and flower prints https://t.co/P9E51SInO1 https://t.co/90fid3ZIjf
758,2019-11-05 18:00:27+00:00,ZARA,"ZARA SRPLS | CLLCTN 03 | DRP 03
Shiny combat boots or cadet shoes add classic military style to your look https://t.co/te3TWoKFd1 https://t.co/v7PXxtx0Rd"
759,2019-11-05 14:00:38+00:00,ZARA,"ZARA SRPLS | CLLCTN 03 | DRP 03
The camouflage suit in an easy relaxed cut https://t.co/6oNysuFcZS https://t.co/cWZgKdk9wJ"
760,2019-11-05 09:00:29+00:00,ZARA,"ZARA SRPLS | CLLCTN 03 | DRP 03
The new puffer jacket, sleek and smart and worn against flannel wool https://t.co/6oNysuFcZS https://t.co/WI4Y2hOQnv"
761,2019-11-04 18:00:37+00:00,ZARA,ZARA SRPLS | CLLCTN 03 | DRP 03 available tomorrow https://t.co/DgymSi7y7p
762,2019-11-04 14:00:32+00:00,ZARA,ZARA SRPLS | CLLCTN 03 | DRP 03 available tomorrow https://t.co/lywSxtgMoa
763,2019-11-04 10:24:11+00:00,ZARA,ZARA SRPLS | CLLCTN 03 | DRP 03 available tomorrow https://t.co/9APxbR6tz9
764,2019-10-31 18:00:14+00:00,ZARA,The Great Knitwear - Refined and perennial staples https://t.co/nlKuJsjcGc https://t.co/2n47HJBdGz
765,2019-10-31 14:00:24+00:00,ZARA,The Great Knitwear - Our latest Woman editorial brings newness to your knitwear wardrobe with premium qualities https://t.co/nlKuJsjcGc https://t.co/xTPctbig8x
766,2019-10-30 18:00:13+00:00,ZARA,"JOIN LIFE MAN TAILORING. Ecologically grown cotton, EcoVero or TencelTM use more sustainable processes that help us take care of natural resources from their origin. https://t.co/itt616zCcV https://t.co/IpJBrr4ZyU"
